   -5.046241e-07 +9.273607e-09 -9.157586e-07
   -5.047082e-07 +9.271715e-09 -9.155771e-07
   -5.026875e-07 +1.055383e-08 -9.150439e-07
   -5.027715e-07 +1.055193e-08 -9.148624e-07
   -5.028555e-07 +1.055004e-08 -9.146809e-07
   -5.029395e-07 +1.054814e-08 -9.144994e-07
   -5.032810e-07 +9.319753e-09 -9.153264e-07
   -5.033651e-07 +9.317861e-09 -9.151449e-07
   -5.034492e-07 +9.315968e-09 -9.149635e-07
   -5.045508e-07 +9.275258e-09 -9.159168e-07
   -5.046349e-07 +9.273365e-09 -9.157353e-07
   -5.052378e-07 +1.046460e-08 -9.161916e-07
   -5.053218e-07 +1.046271e-08 -9.160101e-07
   -5.054059e-07 +1.046082e-08 -9.158287e-07
   -5.054900e-07 +1.045893e-08 -9.156472e-07
   -5.046678e-07 +1.169815e-08 -9.158683e-07
   -5.047518e-07 +1.169626e-08 -9.156869e-07
   -5.048358e-07 +1.169437e-08 -9.155054e-07
   -5.049199e-07 +1.169249e-08 -9.153239e-07
   -5.050039e-07 +1.169060e-08 -9.151424e-07
   -5.045856e-07 +9.274475e-09 -9.158417e-07
   -5.046697e-07 +9.272582e-09 -9.156603e-07
   -5.047538e-07 +9.270690e-09 -9.154788e-07
   -5.032945e-07 +9.319449e-09 -9.152972e-07
   -5.049943e-07 +8.166016e-09 -8.968341e-07
   -5.055217e-07 +9.457550e-09 -8.967105e-07
   -5.041494e-07 +9.279364e-09 -8.969651e-07
   -5.040954e-07 +9.278385e-09 -8.967725e-07
   -5.033178e-07 +1.039306e-08 -8.971438e-07
   -5.032638e-07 +1.039208e-08 -8.969513e-07
   -5.032098e-07 +1.039111e-08 -8.967587e-07
   -5.031558e-07 +1.039013e-08 -8.965661e-07
   -5.031019e-07 +1.038916e-08 -8.963735e-07
   -5.030479e-07 +1.038818e-08 -8.961810e-07
   -5.014992e-07 +8.924704e-09 -8.978115e-07
   -5.031204e-07 +6.696763e-09 -8.973044e-07
   -5.030664e-07 +6.695784e-09 -8.971119e-07
   -5.023231e-07 +7.810976e-09 -8.976055e-07
   -5.022692e-07 +7.809998e-09 -8.974130e-07
   -5.022152e-07 +7.809020e-09 -8.972204e-07
   -5.021612e-07 +7.808041e-09 -8.970278e-07
   -5.021072e-07 +7.807063e-09 -8.968352e-07
   -5.028329e-07 +9.102191e-09 -8.974191e-07
   -5.027789e-07 +9.101213e-09 -8.972265e-07
   -5.055070e-07 +9.457284e-09 -8.966580e-07
   -5.054530e-07 +9.456306e-09 -8.964654e-07
