   +4.690000e-07 +3.460242e-09 +1.074695e-07
   +4.688000e-07 +3.461883e-09 +1.074690e-07
   +4.691140e-07 +2.946124e-09 +1.116398e-07
   +4.689140e-07 +2.947767e-09 +1.116393e-07
   +4.687140e-07 +2.949410e-09 +1.116388e-07
   +4.685141e-07 +2.951052e-09 +1.116383e-07
   +4.683141e-07 +2.952695e-09 +1.116377e-07
   +4.681141e-07 +2.954338e-09 +1.116372e-07
   +4.679141e-07 +2.955981e-09 +1.116367e-07
   +4.677141e-07 +2.957623e-09 +1.116362e-07
   +4.675141e-07 +2.959266e-09 +1.116357e-07
   +4.673141e-07 +2.960909e-09 +1.116352e-07
   +4.671141e-07 +2.962552e-09 +1.116347e-07
   +4.669141e-07 +2.964194e-09 +1.116341e-07
   +4.667141e-07 +2.965837e-09 +1.116336e-07
   +4.665141e-07 +2.967480e-09 +1.116331e-07
   +4.663141e-07 +2.969123e-09 +1.116326e-07
   +4.661141e-07 +2.970765e-09 +1.116321e-07
   +4.659141e-07 +2.972408e-09 +1.116316e-07
   +4.657142e-07 +2.974051e-09 +1.116311e-07
   +4.655142e-07 +2.975694e-09 +1.116305e-07
   +4.653142e-07 +2.977336e-09 +1.116300e-07
   +4.651142e-07 +2.978979e-09 +1.116295e-07
   +4.649142e-07 +2.980622e-09 +1.116290e-07
   +4.647142e-07 +2.982265e-09 +1.116285e-07
   +4.645142e-07 +2.983907e-09 +1.116280e-07
   +4.691163e-07 +4.234987e-09 +1.110898e-07
   +4.689163e-07 +4.236630e-09 +1.110894e-07
   +4.687164e-07 +4.238273e-09 +1.110890e-07
   +4.685164e-07 +4.239915e-09 +1.110886e-07
   +4.690690e-07 +3.117494e-09 +1.102497e-07
   +4.688690e-07 +3.119137e-09 +1.102492e-07
   +4.690861e-07 +4.577417e-09 +1.083097e-07
   +4.690034e-07 +3.460214e-09 +1.074695e-07
   +4.690903e-07 +4.406284e-09 +1.096998e-07
   +4.690364e-07 +4.235644e-09 +1.110897e-07
   +4.688364e-07 +4.237286e-09 +1.110893e-07
   +4.686364e-07 +4.238929e-09 +1.110888e-07
   +4.684364e-07 +4.240572e-09 +1.110884e-07
   +4.682364e-07 +4.242215e-09 +1.110880e-07
   +4.680365e-07 +4.243857e-09 +1.110876e-07
   +4.678365e-07 +4.245500e-09 +1.110872e-07
   +4.676365e-07 +4.247143e-09 +1.110868e-07
   +4.691585e-07 +5.352523e-09 +1.119399e-07
   +4.689585e-07 +5.354166e-09 +1.119394e-07
   +4.687585e-07 +5.355808e-09 +1.119388e-07
   +4.685586e-07 +5.357451e-09 +1.119383e-07
   +4.683586e-07 +5.359094e-09 +1.119378e-07
   +4.681586e-07 +5.360737e-09 +1.119373e-07
   +4.691712e-07 +2.945654e-09 +1.116400e-07
   +4.689712e-07 +2.947297e-09 +1.116394e-07
   +4.687713e-07 +2.948940e-09 +1.116389e-07
   +4.690676e-07 +5.524270e-09 +1.105496e-07
   +4.688676e-07 +5.525913e-09 +1.105491e-07
   +4.686676e-07 +5.527555e-09 +1.105486e-07
   +4.690273e-07 +5.353601e-09 +1.119395e-07
   +4.688273e-07 +5.355243e-09 +1.119390e-07
   +4.686273e-07 +5.356886e-09 +1.119385e-07
   +4.684273e-07 +5.358529e-09 +1.119380e-07
   +4.691065e-07 +4.406151e-09 +1.096998e-07
   +4.690166e-07 +5.524689e-09 +1.105495e-07
   +4.690556e-07 +2.946604e-09 +1.116397e-07
   +4.688556e-07 +2.948247e-09 +1.116391e-07
   +4.497376e-07 +4.565290e-09 +1.096598e-07
   +4.497619e-07 +4.393974e-09 +1.110500e-07
   +4.495935e-07 +5.855511e-09 +1.091091e-07
   +4.497004e-07 +6.196619e-09 +1.063295e-07
   +4.496787e-07 +7.314710e-09 +1.071695e-07
   +4.497739e-07 +7.655925e-09 +1.043998e-07
   +4.495739e-07 +7.657768e-09 +1.043989e-07
   +4.493739e-07 +7.659612e-09 +1.043979e-07
   +4.491739e-07 +7.661455e-09 +1.043970e-07
   +4.489739e-07 +7.663298e-09 +1.043961e-07
   +4.487740e-07 +7.665142e-09 +1.043952e-07
   +4.497266e-07 +6.538469e-09 +1.035496e-07
   +4.495266e-07 +6.540313e-09 +1.035487e-07
   +4.493266e-07 +6.542158e-09 +1.035478e-07
   +4.491266e-07 +6.544002e-09 +1.035468e-07
   +4.489267e-07 +6.545846e-09 +1.035459e-07
   +4.487267e-07 +6.547691e-09 +1.035450e-07
   +4.485267e-07 +6.549535e-09 +1.035440e-07
   +4.483267e-07 +6.551379e-09 +1.035431e-07
   +4.481267e-07 +6.553223e-09 +1.035422e-07
   +4.479267e-07 +6.555068e-09 +1.035413e-07
   +4.477267e-07 +6.556912e-09 +1.035403e-07
   +4.475267e-07 +6.558756e-09 +1.035394e-07
   +4.497857e-07 +6.366924e-09 +1.049399e-07
   +4.497203e-07 +7.656419e-09 +1.043995e-07
   +4.496728e-07 +6.538965e-09 +1.035494e-07
   +4.497862e-07 +5.249027e-09 +1.040999e-07
   +4.495862e-07 +5.250871e-09 +1.040990e-07
   +4.493862e-07 +5.252714e-09 +1.040981e-07
   +4.491862e-07 +5.254557e-09 +1.040972e-07
   +4.489862e-07 +5.256401e-09 +1.040962e-07
   +4.487862e-07 +5.258244e-09 +1.040953e-07
   +4.496850e-07 +4.907867e-09 +1.068795e-07
   +4.497886e-07 +5.077913e-09 +1.054900e-07
