   +5.380493e-07 +1.460496e-09 -3.218275e-07
   +5.381586e-07 +1.461892e-09 -3.219950e-07
   +5.382679e-07 +1.463288e-09 -3.221624e-07
   +5.383772e-07 +1.464684e-09 -3.223299e-07
   +5.375683e-07 +1.670492e-10 -3.220799e-07
   +5.376777e-07 +1.684448e-10 -3.222473e-07
   +5.377871e-07 +1.698404e-10 -3.224147e-07
   +5.378965e-07 +1.712360e-10 -3.225822e-07
   +5.380059e-07 +1.726316e-10 -3.227496e-07
   +5.381152e-07 +1.740272e-10 -3.229170e-07
   +5.382246e-07 +1.754228e-10 -3.230845e-07
   +5.383340e-07 +1.768184e-10 -3.232519e-07
   +5.384434e-07 +1.782140e-10 -3.234193e-07
   +5.385528e-07 +1.796097e-10 -3.235868e-07
   +5.386622e-07 +1.810053e-10 -3.237542e-07
   +5.387716e-07 +1.824009e-10 -3.239216e-07
   +5.388809e-07 +1.837965e-10 -3.240890e-07
   +5.389903e-07 +1.851921e-10 -3.242565e-07
   +5.390997e-07 +1.865877e-10 -3.244239e-07
   +5.392091e-07 +1.879833e-10 -3.245913e-07
   +5.393185e-07 +1.893789e-10 -3.247588e-07
   +5.391850e-07 +1.641985e-09 -3.210401e-07
   +5.392944e-07 +1.643381e-09 -3.212075e-07
   +5.394038e-07 +1.644777e-09 -3.213749e-07
   +5.395132e-07 +1.646173e-09 -3.215423e-07
   +5.396226e-07 +1.647569e-09 -3.217097e-07
   +5.397320e-07 +1.648966e-09 -3.218771e-07
   +5.398414e-07 +1.650362e-09 -3.220446e-07
   +5.400317e-07 +4.227532e-09 -3.203739e-07
   +5.401411e-07 +4.228927e-09 -3.205413e-07
   +5.408113e-07 +3.116992e-09 -3.200049e-07
   +5.409207e-07 +3.118388e-09 -3.201724e-07
   +5.410301e-07 +3.119784e-09 -3.203398e-07
   +5.411395e-07 +3.121181e-09 -3.205072e-07
   +5.412489e-07 +3.122577e-09 -3.206746e-07
   +5.413583e-07 +3.123973e-09 -3.208420e-07
   +5.414677e-07 +3.125369e-09 -3.210094e-07
   +5.396068e-07 +2.934752e-09 -3.207122e-07
   +5.397163e-07 +2.936148e-09 -3.208795e-07
   +5.393417e-07 +5.339115e-09 -3.208797e-07
   +5.394512e-07 +5.340512e-09 -3.210471e-07
   +5.395781e-07 +2.934386e-09 -3.206682e-07
   +5.396876e-07 +2.935781e-09 -3.208356e-07
   +5.356430e-07 +1.095921e-09 -3.232305e-07
   +5.357524e-07 +1.097316e-09 -3.233979e-07
   +5.358617e-07 +1.098712e-09 -3.235653e-07
   +5.359711e-07 +1.100108e-09 -3.237328e-07
   +5.360805e-07 +1.101503e-09 -3.239002e-07
   +5.361899e-07 +1.102899e-09 -3.240676e-07
   +5.362993e-07 +1.104294e-09 -3.242351e-07
   +5.364087e-07 +1.105690e-09 -3.244025e-07
   +5.361656e-07 +2.389949e-09 -3.230418e-07
   +5.362749e-07 +2.391345e-09 -3.232093e-07
   +5.375870e-07 +1.672879e-10 -3.221085e-07
   +5.376964e-07 +1.686835e-10 -3.222759e-07
   +5.378058e-07 +1.700791e-10 -3.224434e-07
   +5.379152e-07 +1.714747e-10 -3.226108e-07
   +5.380246e-07 +1.728703e-10 -3.227782e-07
   +5.381340e-07 +1.742659e-10 -3.229457e-07
   +5.368120e-07 +1.277836e-09 -3.224844e-07
   +5.369214e-07 +1.279232e-09 -3.226518e-07
   +5.370308e-07 +1.280628e-09 -3.228192e-07
   +5.371402e-07 +1.282023e-09 -3.229866e-07
   +5.372496e-07 +1.283419e-09 -3.231541e-07
   +5.373590e-07 +1.284814e-09 -3.233215e-07
   +5.374684e-07 +1.286210e-09 -3.234889e-07
   +5.375777e-07 +1.287606e-09 -3.236564e-07
   +5.356508e-07 +1.096020e-09 -3.232424e-07
   +5.368181e-07 +1.277913e-09 -3.224936e-07
   +5.369275e-07 +1.279309e-09 -3.226610e-07
   +5.370368e-07 +1.280705e-09 -3.228284e-07
   +5.371462e-07 +1.282100e-09 -3.229959e-07
   +5.368365e-07 +1.278148e-09 -3.225218e-07
   +5.369459e-07 +1.279544e-09 -3.226892e-07
   +5.370553e-07 +1.280940e-09 -3.228566e-07
   +5.371646e-07 +1.282335e-09 -3.230241e-07
   +5.367555e-07 +7.379963e-09 -3.225655e-07
   +5.368648e-07 +7.381359e-09 -3.227329e-07
   +5.369742e-07 +7.382755e-09 -3.229004e-07
   +5.370836e-07 +7.384152e-09 -3.230678e-07
   +5.390215e-07 +7.742774e-09 -3.209628e-07
   +5.378782e-07 +7.561288e-09 -3.217485e-07
   +5.379877e-07 +7.562683e-09 -3.219159e-07
   +5.380971e-07 +7.564079e-09 -3.220832e-07
   +5.378622e-07 +7.561083e-09 -3.217239e-07
   +5.379716e-07 +7.562479e-09 -3.218913e-07
   +5.380811e-07 +7.563874e-09 -3.220587e-07
   +5.371809e-07 +8.672650e-09 -3.222280e-07
   +5.372903e-07 +8.674046e-09 -3.223954e-07
   +5.373997e-07 +8.675443e-09 -3.225628e-07
   +5.375091e-07 +8.676839e-09 -3.227303e-07
   +5.376185e-07 +8.678235e-09 -3.228977e-07
   +5.377279e-07 +8.679631e-09 -3.230651e-07
   +5.378372e-07 +8.681027e-09 -3.232326e-07
   +5.379466e-07 +8.682423e-09 -3.234000e-07
   +5.380560e-07 +8.683819e-09 -3.235674e-07
   +5.381654e-07 +8.685216e-09 -3.237349e-07
   +5.382748e-07 +8.686612e-09 -3.239023e-07
   +5.383842e-07 +8.688008e-09 -3.240697e-07
   +5.384935e-07 +8.689404e-09 -3.242372e-07
   +5.383799e-07 +8.854947e-09 -3.215276e-07
   +5.384893e-07 +8.856343e-09 -3.216950e-07
   +5.385986e-07 +8.857739e-09 -3.218624e-07
   +5.387080e-07 +8.859136e-09 -3.220299e-07
   +5.388174e-07 +8.860532e-09 -3.221973e-07
   +5.389268e-07 +8.861928e-09 -3.223647e-07
   +5.391005e-07 +7.743781e-09 -3.210837e-07
   +5.381139e-07 +5.156549e-09 -3.215359e-07
   +5.378611e-07 +7.561069e-09 -3.217222e-07
   +5.379705e-07 +7.562464e-09 -3.218896e-07
   +5.380800e-07 +7.563860e-09 -3.220570e-07
   +5.374762e-07 +6.268674e-09 -3.221067e-07
   +5.378777e-07 +7.561281e-09 -3.217477e-07
   +5.379872e-07 +7.562677e-09 -3.219151e-07
   +5.371519e-07 +8.672279e-09 -3.221835e-07
   +5.372613e-07 +8.673676e-09 -3.223509e-07
   +5.392965e-07 +5.338538e-09 -3.208105e-07
   +5.394059e-07 +5.339935e-09 -3.209779e-07
   +5.395154e-07 +5.341332e-09 -3.211453e-07
   +5.396248e-07 +5.342728e-09 -3.213127e-07
   +5.383837e-07 +2.752148e-09 -3.213757e-07
   +5.372253e-07 +2.570468e-09 -3.221281e-07
   +5.323470e-07 +5.446385e-09 -3.246454e-07
   +5.325313e-07 +5.434850e-09 -3.247223e-07
   +5.327155e-07 +5.423314e-09 -3.247991e-07
   +5.328998e-07 +5.411778e-09 -3.248760e-07
   +5.330841e-07 +5.400242e-09 -3.249528e-07
   +5.332684e-07 +5.388707e-09 -3.250297e-07
   +5.334527e-07 +5.377171e-09 -3.251066e-07
